order_id,order_date,order_time,customer_id,store_id,order_source,platform
O21879,2025-01-19,16:15:00,C14270,S05,Store,In Store
O21880,2025-01-17,22:49:00,C4220,S04,Online,Zomato
O21881,2025-02-17,07:16:00,C15388,S05,Store,In Store
O21882,2025-01-11,09:40:00,C13736,S05,Store,In Store
O21883,2025-01-11,15:56:00,C2691,S06,Online,Zomato
O21884,2025-03-14,08:54:00,C9203,S05,Online,Starbucks App
O21885,2025-03-06,08:20:00,C19587,S04,Online,Zomato
O21886,2025-01-02,21:25:00,C4635,S02,Store,In Store
O21887,2025-03-13,12:13:00,C5906,S07,Online,Swiggy
O21888,2025-02-16,15:39:00,C11395,S03,Online,Swiggy
O21889,2025-01-12,07:10:00,C10800,S08,Store,In Store
O21890,2025-01-09,22:14:00,C10653,S05,Store,In Store
O21891,2025-02-27,15:41:00,C5662,S07,Online,Starbucks App
O21892,2025-02-07,21:03:00,C14857,S05,Store,In Store
O21893,2025-01-15,07:25:00,C5076,S06,Online,Swiggy
O21894,2025-03-22,10:33:00,C14995,S06,Online,Starbucks App
O21895,2025-03-02,14:29:00,C9634,S03,Online,Zomato
O21896,2025-03-04,16:25:00,C16974,S08,Store,In Store
O21897,2025-03-28,22:31:00,C2292,S01,Store,In Store
O21898,2025-01-12,12:14:00,C16990,S05,Store,In Store
O21899,2025-01-05,17:50:00,C16924,S08,Store,In Store
O21900,2025-03-10,13:24:00,C8085,S07,Online,Zomato
O21901,2025-02-25,12:59:00,C12914,S01,Store,In Store
O21902,2025-01-20,16:13:00,C14675,S04,Online,Zomato
O21903,2025-01-05,14:13:00,C3154,S02,Online,Swiggy
O21904,2025-03-22,15:53:00,C10323,S07,Online,Zomato
O21905,2025-03-20,16:51:00,C4004,S05,Online,Starbucks App
O21906,2025-02-26,18:44:00,C17306,S06,Online,Zomato
O21907,2025-02-10,14:27:00,C11278,S06,Online,Starbucks App
O21908,2025-01-07,11:21:00,C1759,S01,Store,In Store
O21909,2025-02-06,14:06:00,C18600,S04,Store,In Store
O21910,2025-02-24,10:58:00,C17411,S07,Online,Swiggy
O21911,2025-03-30,22:07:00,C117,S05,Store,In Store
O21912,2025-03-26,17:04:00,C13043,S08,Store,In Store
O21913,2025-03-30,09:45:00,C18110,S04,Online,Starbucks App
O21914,2025-03-17,09:41:00,C19224,S07,Store,In Store
O21915,2025-03-18,16:37:00,C19607,S05,Store,In Store
O21916,2025-01-16,22:45:00,C403,S05,Online,Zomato
O21917,2025-01-19,22:28:00,C2706,S04,Store,In Store
O21918,2025-02-03,13:58:00,C16209,S06,Online,Swiggy
O21919,2025-02-09,09:38:00,C1844,S08,Store,In Store
O21920,2025-02-06,17:13:00,C16894,S06,Online,Swiggy
O21921,2025-01-28,14:06:00,C7721,S05,Store,In Store
O21922,2025-01-02,14:25:00,C4795,S02,Store,In Store
O21923,2025-01-23,07:07:00,C7878,S08,Online,Starbucks App
O21924,2025-02-05,15:13:00,C1890,S08,Online,Starbucks App
O21925,2025-02-04,11:03:00,C7501,S02,Online,Starbucks App
O21926,2025-01-20,08:40:00,C14527,S07,Store,In Store
O21927,2025-01-27,10:32:00,C1571,S06,Store,In Store
O21928,2025-01-23,17:10:00,C8623,S07,Online,Zomato
O21929,2025-01-01,09:22:00,C8980,S08,Online,Starbucks App
O21930,2025-01-26,17:45:00,C2142,S03,Store,In Store
O21931,2025-02-15,13:23:00,C5293,S05,Online,Starbucks App
O21932,2025-03-28,21:53:00,C1758,S06,Online,Swiggy
O21933,2025-02-17,19:07:00,C9315,S07,Online,Zomato
O21934,2025-02-22,08:06:00,C17169,S03,Store,In Store
O21935,2025-01-12,14:34:00,C13948,S08,Online,Zomato
O21936,2025-02-17,20:12:00,C7061,S03,Store,In Store
O21937,2025-02-16,07:48:00,C12692,S04,Online,Swiggy
O21938,2025-03-19,07:01:00,C1147,S06,Online,Swiggy
O21939,2025-01-07,12:15:00,C15086,S02,Online,Swiggy
O21940,2025-02-14,12:05:00,C6911,S02,Online,Starbucks App
O21941,2025-01-23,15:09:00,C17476,S08,Store,In Store
O21942,2025-01-29,12:35:00,C8967,S02,Store,In Store
O21943,2025-01-31,18:43:00,C18032,S01,Online,Zomato
O21944,2025-03-29,11:54:00,C15670,S08,Online,Zomato
O21945,2025-03-30,15:08:00,C4788,S07,Online,Swiggy
O21946,2025-02-13,17:32:00,C9589,S03,Online,Starbucks App
O21947,2025-02-27,20:02:00,C275,S03,Store,In Store
O21948,2025-02-25,09:36:00,C19380,S07,Online,Swiggy
O21949,2025-03-27,09:31:00,C11536,S01,Online,Swiggy
O21950,2025-03-10,14:58:00,C4364,S04,Store,In Store
O21951,2025-01-07,18:13:00,C2106,S07,Store,In Store
O21952,2025-01-13,13:55:00,C15258,S08,Store,In Store
O21953,2025-03-16,07:57:00,C13240,S06,Store,In Store
O21954,2025-02-23,08:14:00,C7058,S08,Store,In Store
O21955,2025-01-28,17:49:00,C8626,S08,Store,In Store
O21956,2025-03-01,07:05:00,C2295,S04,Online,Starbucks App
O21957,2025-01-10,16:16:00,C4264,S02,Online,Starbucks App
O21958,2025-02-23,12:41:00,C6174,S04,Online,Starbucks App
O21959,2025-03-02,17:11:00,C15101,S03,Store,In Store
O21960,2025-01-05,12:13:00,C12111,S05,Online,Starbucks App
O21961,2025-01-12,22:38:00,C17944,S02,Online,Swiggy
O21962,2025-03-16,10:05:00,C19471,S07,Store,In Store
O21963,2025-01-09,20:50:00,C2120,S07,Online,Starbucks App
O21964,2025-03-12,20:02:00,C18607,S01,Store,In Store
O21965,2025-03-27,20:42:00,C3519,S07,Store,In Store
O21966,2025-02-09,15:25:00,C13005,S03,Store,In Store
O21967,2025-01-04,11:31:00,C634,S05,Store,In Store
O21968,2025-02-26,22:38:00,C10519,S06,Online,Swiggy
O21969,2025-03-23,15:41:00,C5951,S04,Online,Zomato
O21970,2025-02-06,09:18:00,C18283,S08,Online,Swiggy
O21971,2025-02-10,17:54:00,C10274,S05,Online,Starbucks App
O21972,2025-02-06,12:59:00,C1867,S06,Store,In Store
O21973,2025-01-22,14:20:00,C18229,S02,Online,Starbucks App
O21974,2025-01-04,21:26:00,C10759,S07,Online,Starbucks App
O21975,2025-03-28,15:14:00,C7391,S07,Online,Zomato
O21976,2025-03-01,09:45:00,C18462,S03,Store,In Store
O21977,2025-02-19,12:04:00,C5593,S03,Store,In Store
O21978,2025-01-08,17:15:00,C16729,S04,Store,In Store
O21979,2025-02-13,20:35:00,C12262,S08,Store,In Store
O21980,2025-02-25,20:13:00,C19902,S03,Store,In Store
O21981,2025-01-14,18:33:00,C1450,S01,Store,In Store
O21982,2025-01-30,10:18:00,C14276,S07,Store,In Store
O21983,2025-01-03,12:56:00,C17383,S02,Online,Swiggy
O21984,2025-03-25,14:29:00,C15064,S02,Online,Zomato
O21985,2025-01-25,19:14:00,C6634,S06,Online,Starbucks App
O21986,2025-01-11,20:39:00,C5484,S04,Store,In Store
O21987,2025-03-10,08:59:00,C19045,S06,Online,Swiggy
O21988,2025-03-09,08:31:00,C16733,S03,Store,In Store
O21989,2025-02-07,09:16:00,C1552,S06,Online,Starbucks App
O21990,2025-02-23,09:19:00,C12424,S03,Online,Zomato
O21991,2025-02-14,11:18:00,C7196,S06,Store,In Store
O21992,2025-03-24,08:53:00,C3784,S02,Store,In Store
O21993,2025-01-16,18:38:00,C671,S01,Store,In Store
O21994,2025-03-03,15:27:00,C12673,S07,Online,Zomato
O21995,2025-01-29,21:42:00,C11185,S07,Online,Zomato
O21996,2025-01-10,10:24:00,C5556,S04,Online,Starbucks App
O21997,2025-02-11,13:44:00,C2601,S05,Store,In Store
O21998,2025-03-02,21:05:00,C5652,S04,Store,In Store
O21999,2025-01-15,15:44:00,C3861,S05,Store,In Store
O22000,2025-02-22,18:54:00,C3928,S01,Online,Starbucks App
O22001,2025-03-15,10:50:00,C17762,S04,Online,Starbucks App
O22002,2025-01-18,16:01:00,C8213,S07,Store,In Store
O22003,2025-02-04,20:25:00,C3893,S04,Online,Zomato
O22004,2025-01-21,07:03:00,C7093,S03,Online,Zomato
O22005,2025-03-01,18:05:00,C17678,S03,Store,In Store
O22006,2025-01-10,13:11:00,C799,S04,Online,Swiggy
O22007,2025-01-28,15:19:00,C6052,S05,Online,Swiggy
O22008,2025-01-26,17:20:00,C18904,S05,Store,In Store
O22009,2025-02-26,12:48:00,C293,S04,Online,Swiggy
O22010,2025-03-25,07:29:00,C10511,S07,Online,Starbucks App
O22011,2025-03-03,11:46:00,C5668,S08,Online,Zomato
O22012,2025-01-12,15:15:00,C7763,S01,Online,Swiggy
O22013,2025-03-28,13:37:00,C12985,S05,Online,Swiggy
O22014,2025-02-22,12:10:00,C12692,S06,Store,In Store
O22015,2025-01-30,20:37:00,C13756,S06,Store,In Store
O22016,2025-03-26,21:49:00,C15066,S04,Store,In Store
O22017,2025-02-10,15:52:00,C6133,S06,Online,Swiggy
O22018,2025-01-05,08:30:00,C12992,S06,Store,In Store
O22019,2025-03-29,11:19:00,C8495,S02,Online,Zomato
O22020,2025-03-19,15:26:00,C5510,S04,Store,In Store
O22021,2025-02-03,09:44:00,C8244,S07,Online,Swiggy
O22022,2025-02-25,08:38:00,C17971,S02,Online,Swiggy
O22023,2025-02-28,12:19:00,C5824,S07,Store,In Store
O22024,2025-01-31,20:50:00,C6303,S07,Online,Starbucks App
O22025,2025-03-17,08:00:00,C7559,S03,Online,Zomato
O22026,2025-02-21,16:03:00,C5936,S04,Store,In Store
O22027,2025-01-21,08:16:00,C16612,S08,Online,Zomato
O22028,2025-02-09,18:52:00,C19824,S05,Online,Zomato
O22029,2025-03-14,20:57:00,C11402,S08,Store,In Store
O22030,2025-03-21,08:02:00,C4439,S07,Store,In Store
O22031,2025-01-16,19:04:00,C6625,S03,Online,Swiggy
O22032,2025-03-06,14:44:00,C4975,S05,Store,In Store
O22033,2025-01-16,13:32:00,C2394,S06,Online,Starbucks App
O22034,2025-01-16,11:12:00,C18965,S07,Store,In Store
O22035,2025-03-14,18:49:00,C18264,S07,Online,Swiggy
O22036,2025-01-30,18:24:00,C1167,S03,Store,In Store
O22037,2025-01-13,10:20:00,C3826,S01,Store,In Store
O22038,2025-01-07,11:46:00,C2838,S06,Online,Starbucks App
O22039,2025-02-25,12:54:00,C9311,S02,Store,In Store
O22040,2025-02-12,17:12:00,C12977,S06,Online,Swiggy
O22041,2025-03-26,17:13:00,C9813,S08,Store,In Store
O22042,2025-03-03,08:34:00,C8722,S07,Store,In Store
O22043,2025-03-25,20:00:00,C19893,S01,Store,In Store
O22044,2025-03-03,09:16:00,C6127,S03,Online,Swiggy
O22045,2025-01-06,07:39:00,C17529,S01,Online,Starbucks App
O22046,2025-01-07,13:28:00,C17823,S08,Store,In Store
O22047,2025-01-12,21:54:00,C12783,S07,Online,Swiggy
O22048,2025-01-20,07:04:00,C1536,S04,Online,Starbucks App
O22049,2025-01-29,19:16:00,C1324,S06,Store,In Store
O22050,2025-03-04,07:55:00,C6986,S04,Online,Starbucks App
O22051,2025-01-18,16:56:00,C3650,S08,Online,Swiggy
O22052,2025-02-11,14:18:00,C887,S02,Store,In Store
O22053,2025-03-03,14:02:00,C19395,S05,Store,In Store
O22054,2025-02-26,18:14:00,C10705,S04,Store,In Store
O22055,2025-01-02,22:13:00,C14033,S01,Store,In Store
O22056,2025-03-02,08:28:00,C11349,S01,Online,Starbucks App
O22057,2025-03-12,07:58:00,C9318,S08,Online,Starbucks App
O22058,2025-02-23,13:18:00,C7036,S03,Store,In Store
O22059,2025-02-06,11:44:00,C19677,S06,Store,In Store
O22060,2025-01-29,13:22:00,C15907,S04,Store,In Store
O22061,2025-02-27,11:53:00,C12827,S06,Online,Swiggy
O22062,2025-01-12,13:47:00,C14177,S04,Store,In Store
O22063,2025-02-26,11:01:00,C2652,S06,Online,Swiggy
O22064,2025-01-29,22:32:00,C16279,S02,Store,In Store
O22065,2025-01-30,09:43:00,C11490,S03,Store,In Store
O22066,2025-03-12,17:36:00,C14578,S07,Store,In Store
O22067,2025-02-27,07:52:00,C15165,S01,Online,Zomato
O22068,2025-01-02,20:54:00,C15526,S02,Store,In Store
O22069,2025-03-07,09:49:00,C4856,S04,Online,Swiggy
O22070,2025-03-16,14:58:00,C4753,S05,Online,Starbucks App
O22071,2025-03-01,10:33:00,C19719,S08,Online,Swiggy
O22072,2025-03-18,19:40:00,C5199,S06,Online,Zomato
O22073,2025-03-25,14:16:00,C1355,S05,Online,Zomato
O22074,2025-02-15,17:24:00,C6191,S04,Store,In Store
O22075,2025-03-10,19:58:00,C10621,S04,Online,Starbucks App
O22076,2025-01-27,07:15:00,C4798,S05,Store,In Store
O22077,2025-03-15,17:56:00,C3046,S05,Store,In Store
O22078,2025-03-13,07:50:00,C5530,S07,Store,In Store
O22079,2025-01-18,11:33:00,C1250,S04,Online,Starbucks App
O22080,2025-01-15,08:19:00,C13249,S05,Online,Starbucks App
O22081,2025-03-23,07:50:00,C6022,S05,Online,Starbucks App
O22082,2025-01-14,17:54:00,C18722,S01,Online,Starbucks App
O22083,2025-02-22,11:28:00,C10900,S06,Online,Zomato
O22084,2025-02-17,14:15:00,C18324,S04,Online,Starbucks App
O22085,2025-03-23,07:22:00,C11609,S01,Online,Starbucks App
O22086,2025-01-07,09:00:00,C1653,S08,Store,In Store
O22087,2025-03-02,15:05:00,C17774,S01,Store,In Store
O22088,2025-02-16,09:56:00,C16097,S01,Store,In Store
O22089,2025-02-04,18:46:00,C8541,S04,Online,Zomato
O22090,2025-03-20,16:41:00,C10826,S05,Online,Swiggy
O22091,2025-03-31,15:49:00,C13146,S05,Online,Zomato
O22092,2025-03-11,15:31:00,C15218,S08,Store,In Store
O22093,2025-02-02,22:53:00,C11484,S03,Store,In Store
O22094,2025-01-15,17:29:00,C15117,S02,Online,Starbucks App
O22095,2025-01-04,19:27:00,C1141,S08,Online,Zomato
O22096,2025-01-26,19:28:00,C3018,S03,Store,In Store
O22097,2025-02-15,22:18:00,C1912,S07,Online,Zomato
O22098,2025-03-21,12:44:00,C8139,S07,Store,In Store
O22099,2025-02-05,10:39:00,C12347,S01,Store,In Store
O22100,2025-02-03,12:46:00,C4907,S04,Online,Zomato
O22101,2025-01-29,21:18:00,C2933,S07,Store,In Store
O22102,2025-03-28,20:02:00,C53,S08,Online,Zomato
O22103,2025-03-29,14:33:00,C7943,S08,Store,In Store
O22104,2025-01-12,13:54:00,C8943,S08,Store,In Store
O22105,2025-02-05,16:28:00,C13004,S04,Online,Starbucks App
O22106,2025-01-29,16:30:00,C12367,S03,Store,In Store
O22107,2025-01-12,19:39:00,C8722,S05,Store,In Store
O22108,2025-01-28,19:26:00,C19117,S01,Store,In Store
O22109,2025-03-21,11:21:00,C11054,S05,Store,In Store
O22110,2025-01-22,09:31:00,C733,S08,Online,Starbucks App
O22111,2025-02-27,21:24:00,C14730,S05,Online,Starbucks App
O22112,2025-02-04,13:32:00,C13226,S01,Online,Zomato
O22113,2025-03-13,20:30:00,C8493,S07,Store,In Store
O22114,2025-01-31,22:04:00,C4516,S06,Store,In Store
O22115,2025-03-06,13:15:00,C12718,S03,Online,Starbucks App
O22116,2025-02-16,13:59:00,C3312,S02,Online,Zomato
O22117,2025-03-26,19:47:00,C3551,S05,Online,Swiggy
O22118,2025-02-15,09:27:00,C9739,S01,Store,In Store
O22119,2025-02-15,15:59:00,C18055,S04,Store,In Store
O22120,2025-01-16,19:51:00,C15736,S07,Store,In Store
O22121,2025-01-20,15:14:00,C8809,S08,Online,Swiggy
O22122,2025-03-08,12:09:00,C4994,S02,Store,In Store
O22123,2025-02-04,13:02:00,C7956,S05,Online,Starbucks App
O22124,2025-03-19,13:04:00,C15979,S06,Online,Starbucks App
O22125,2025-03-11,12:11:00,C282,S08,Store,In Store
O22126,2025-02-14,21:08:00,C8949,S01,Online,Swiggy
O22127,2025-02-09,18:57:00,C6351,S06,Store,In Store
O22128,2025-01-05,11:39:00,C14846,S08,Online,Starbucks App
O22129,2025-03-02,15:32:00,C6181,S04,Online,Swiggy
O22130,2025-01-28,17:44:00,C13768,S02,Online,Zomato
O22131,2025-03-30,21:55:00,C10384,S07,Store,In Store
O22132,2025-03-18,12:47:00,C16832,S03,Store,In Store
O22133,2025-02-21,10:32:00,C13111,S04,Online,Starbucks App
O22134,2025-01-01,07:11:00,C11478,S04,Online,Zomato
O22135,2025-01-10,10:50:00,C13082,S06,Store,In Store
O22136,2025-02-14,11:04:00,C16162,S02,Online,Zomato
O22137,2025-01-07,12:34:00,C17985,S03,Online,Starbucks App
O22138,2025-03-02,18:51:00,C15727,S06,Online,Starbucks App
O22139,2025-03-24,07:46:00,C16285,S01,Store,In Store
O22140,2025-03-02,19:00:00,C2535,S06,Store,In Store
O22141,2025-03-21,18:45:00,C11587,S04,Online,Swiggy
O22142,2025-01-01,21:38:00,C16626,S07,Store,In Store
O22143,2025-01-24,10:47:00,C4124,S06,Store,In Store
O22144,2025-03-12,13:25:00,C10248,S07,Online,Swiggy
O22145,2025-02-19,08:58:00,C18957,S08,Online,Swiggy
O22146,2025-01-05,19:11:00,C14988,S02,Online,Swiggy
O22147,2025-03-03,13:54:00,C7690,S04,Store,In Store
O22148,2025-03-09,10:17:00,C12342,S02,Online,Starbucks App
O22149,2025-03-30,16:11:00,C5996,S08,Online,Starbucks App
O22150,2025-01-03,08:56:00,C14685,S03,Online,Starbucks App
O22151,2025-02-27,21:12:00,C13145,S01,Online,Swiggy
O22152,2025-03-29,16:05:00,C14091,S08,Store,In Store
O22153,2025-02-28,14:21:00,C15209,S04,Store,In Store
O22154,2025-01-29,11:55:00,C17546,S02,Online,Starbucks App
O22155,2025-01-15,19:36:00,C16347,S06,Online,Starbucks App
O22156,2025-02-10,16:22:00,C14051,S01,Store,In Store
O22157,2025-03-18,08:22:00,C4727,S01,Online,Zomato
O22158,2025-01-03,20:01:00,C6004,S03,Store,In Store
O22159,2025-02-06,18:49:00,C12689,S06,Store,In Store
O22160,2025-02-12,13:40:00,C8442,S04,Store,In Store
O22161,2025-03-10,22:48:00,C6641,S06,Online,Swiggy
O22162,2025-03-08,18:19:00,C10696,S04,Online,Swiggy
O22163,2025-03-11,17:46:00,C12468,S06,Store,In Store
O22164,2025-03-25,15:43:00,C962,S02,Store,In Store
O22165,2025-01-13,17:39:00,C1747,S04,Online,Swiggy
O22166,2025-01-25,12:31:00,C8938,S07,Online,Starbucks App
O22167,2025-02-23,08:15:00,C10197,S07,Online,Swiggy
O22168,2025-01-30,14:12:00,C19083,S06,Online,Starbucks App
O22169,2025-03-16,22:32:00,C17622,S07,Store,In Store
O22170,2025-03-05,10:22:00,C8009,S05,Store,In Store
O22171,2025-03-16,07:27:00,C7728,S08,Store,In Store
O22172,2025-01-28,22:49:00,C8142,S01,Store,In Store
O22173,2025-01-18,08:41:00,C301,S06,Online,Swiggy
O22174,2025-02-14,09:30:00,C13292,S05,Store,In Store
O22175,2025-03-31,22:59:00,C14639,S07,Store,In Store
O22176,2025-01-04,07:42:00,C15122,S06,Store,In Store
O22177,2025-01-06,09:00:00,C14147,S03,Online,Starbucks App
O22178,2025-02-09,21:59:00,C18601,S06,Online,Starbucks App
O22179,2025-03-23,15:15:00,C16335,S04,Store,In Store
O22180,2025-01-27,16:08:00,C2766,S05,Online,Swiggy
O22181,2025-01-20,21:00:00,C16556,S07,Store,In Store
O22182,2025-02-19,19:13:00,C3658,S03,Store,In Store
O22183,2025-03-30,19:13:00,C15237,S03,Online,Starbucks App
O22184,2025-03-29,08:15:00,C17858,S01,Online,Starbucks App
O22185,2025-01-18,21:34:00,C18302,S08,Store,In Store
O22186,2025-01-18,14:48:00,C4205,S05,Online,Starbucks App
O22187,2025-02-28,11:31:00,C13473,S03,Store,In Store
O22188,2025-02-23,10:29:00,C13292,S07,Online,Starbucks App
O22189,2025-03-03,16:16:00,C11674,S07,Online,Starbucks App
O22190,2025-03-29,17:38:00,C10060,S05,Online,Zomato
O22191,2025-03-29,19:47:00,C3936,S03,Online,Starbucks App
O22192,2025-02-05,12:32:00,C4622,S08,Online,Zomato
O22193,2025-03-10,12:41:00,C17407,S04,Store,In Store
O22194,2025-03-23,17:28:00,C6991,S01,Online,Swiggy
O22195,2025-03-28,14:08:00,C2198,S08,Store,In Store
O22196,2025-02-19,11:49:00,C13170,S08,Online,Zomato
O22197,2025-02-16,22:27:00,C14244,S04,Store,In Store
O22198,2025-01-22,20:14:00,C17180,S05,Online,Starbucks App
O22199,2025-03-31,21:28:00,C6108,S08,Online,Swiggy
O22200,2025-02-11,11:35:00,C16533,S06,Store,In Store
O22201,2025-02-13,20:23:00,C19481,S05,Online,Zomato
O22202,2025-01-09,13:09:00,C5907,S05,Store,In Store
O22203,2025-01-02,19:51:00,C5258,S07,Store,In Store
O22204,2025-03-29,22:57:00,C9494,S06,Store,In Store
O22205,2025-01-18,15:32:00,C303,S08,Online,Zomato
O22206,2025-01-23,19:34:00,C2484,S07,Store,In Store
O22207,2025-01-11,15:21:00,C11749,S08,Online,Zomato
O22208,2025-03-25,15:32:00,C10780,S06,Online,Starbucks App
O22209,2025-01-01,07:59:00,C18003,S05,Store,In Store
O22210,2025-03-08,07:40:00,C4654,S04,Online,Starbucks App
O22211,2025-03-07,15:45:00,C11964,S02,Store,In Store
O22212,2025-01-12,11:18:00,C19978,S06,Online,Starbucks App
O22213,2025-01-17,10:41:00,C7893,S04,Store,In Store
O22214,2025-02-08,07:12:00,C7696,S01,Store,In Store
O22215,2025-02-12,10:22:00,C12129,S03,Store,In Store
O22216,2025-03-29,21:04:00,C19465,S05,Store,In Store
O22217,2025-01-31,16:01:00,C15540,S01,Online,Starbucks App
O22218,2025-03-20,08:23:00,C7342,S03,Online,Starbucks App
O22219,2025-01-18,08:11:00,C8077,S05,Store,In Store
O22220,2025-01-23,14:43:00,C1369,S05,Online,Swiggy
O22221,2025-03-26,20:24:00,C12315,S06,Online,Swiggy
O22222,2025-02-02,21:27:00,C19625,S01,Store,In Store
O22223,2025-02-16,18:35:00,C1083,S05,Store,In Store
O22224,2025-03-16,08:55:00,C16126,S03,Online,Zomato
O22225,2025-03-31,07:59:00,C8028,S04,Online,Zomato
O22226,2025-03-27,14:04:00,C8129,S05,Store,In Store
O22227,2025-01-08,07:46:00,C17870,S04,Store,In Store
O22228,2025-02-05,16:19:00,C4758,S08,Online,Swiggy
O22229,2025-02-14,18:10:00,C4728,S08,Online,Swiggy
O22230,2025-01-01,13:39:00,C10273,S06,Online,Swiggy
O22231,2025-03-12,20:13:00,C1806,S06,Online,Starbucks App
O22232,2025-01-01,12:53:00,C4287,S02,Store,In Store
O22233,2025-02-13,12:37:00,C11311,S04,Online,Starbucks App
O22234,2025-03-31,17:05:00,C10996,S05,Store,In Store
O22235,2025-03-15,21:09:00,C13787,S01,Online,Starbucks App
O22236,2025-01-08,20:28:00,C16661,S02,Store,In Store
O22237,2025-03-02,20:08:00,C9213,S08,Online,Zomato
O22238,2025-02-04,11:28:00,C10083,S04,Online,Starbucks App
O22239,2025-03-19,20:53:00,C8813,S02,Store,In Store
O22240,2025-03-15,16:25:00,C11993,S08,Online,Swiggy
O22241,2025-01-16,20:13:00,C1617,S06,Store,In Store
O22242,2025-02-19,21:12:00,C16874,S02,Store,In Store
O22243,2025-02-18,17:22:00,C9577,S03,Store,In Store
O22244,2025-03-21,19:48:00,C3210,S03,Online,Swiggy
O22245,2025-02-03,11:58:00,C12625,S02,Store,In Store
O22246,2025-03-10,18:04:00,C12201,S06,Online,Swiggy
O22247,2025-03-17,21:39:00,C1407,S05,Online,Starbucks App
O22248,2025-03-13,09:27:00,C11332,S08,Online,Zomato
O22249,2025-01-03,22:44:00,C10164,S04,Online,Starbucks App
O22250,2025-01-24,10:19:00,C9027,S03,Online,Starbucks App
O22251,2025-01-31,20:04:00,C4359,S07,Store,In Store
O22252,2025-03-11,18:10:00,C6262,S01,Online,Swiggy
O22253,2025-02-09,16:37:00,C1768,S08,Store,In Store
O22254,2025-01-12,09:36:00,C17720,S04,Store,In Store
O22255,2025-03-19,20:02:00,C12975,S02,Store,In Store
O22256,2025-01-22,08:19:00,C12335,S04,Store,In Store
O22257,2025-01-22,16:09:00,C8929,S01,Store,In Store
O22258,2025-03-06,08:18:00,C6648,S07,Store,In Store
O22259,2025-02-16,16:55:00,C2154,S06,Store,In Store
O22260,2025-02-09,15:42:00,C11875,S07,Online,Swiggy
O22261,2025-03-17,13:54:00,C13068,S03,Store,In Store
O22262,2025-01-07,14:13:00,C19292,S05,Store,In Store
O22263,2025-02-07,07:45:00,C19075,S04,Online,Zomato
O22264,2025-01-09,22:02:00,C2793,S03,Online,Zomato
O22265,2025-03-16,15:59:00,C15526,S06,Store,In Store
O22266,2025-01-14,13:35:00,C15412,S01,Store,In Store
O22267,2025-02-13,07:28:00,C14882,S08,Store,In Store
O22268,2025-02-13,12:13:00,C8028,S05,Online,Starbucks App
O22269,2025-02-27,22:53:00,C14522,S04,Store,In Store
O22270,2025-01-30,16:18:00,C1752,S04,Store,In Store
O22271,2025-01-31,12:01:00,C17436,S07,Store,In Store
O22272,2025-01-17,13:59:00,C7833,S07,Online,Zomato
O22273,2025-01-30,16:49:00,C2868,S04,Online,Swiggy
O22274,2025-03-01,07:58:00,C18621,S01,Online,Swiggy
O22275,2025-02-08,13:55:00,C14175,S06,Online,Zomato
O22276,2025-01-17,11:48:00,C18114,S03,Store,In Store
O22277,2025-01-09,16:35:00,C4544,S03,Store,In Store
O22278,2025-01-23,13:41:00,C15954,S08,Store,In Store
O22279,2025-01-15,15:51:00,C16457,S08,Online,Swiggy
O22280,2025-02-01,20:43:00,C13685,S02,Store,In Store
O22281,2025-03-16,12:17:00,C9379,S06,Online,Zomato
O22282,2025-01-28,07:26:00,C3152,S04,Store,In Store
O22283,2025-02-05,15:11:00,C3461,S06,Online,Starbucks App
O22284,2025-01-12,19:55:00,C19674,S02,Store,In Store
O22285,2025-01-03,19:17:00,C5088,S01,Store,In Store
O22286,2025-02-04,13:11:00,C6241,S07,Store,In Store
O22287,2025-01-21,09:13:00,C1303,S06,Store,In Store
O22288,2025-01-13,15:32:00,C18429,S01,Store,In Store
O22289,2025-03-21,07:24:00,C397,S05,Online,Starbucks App
O22290,2025-01-26,08:28:00,C3724,S08,Store,In Store
O22291,2025-01-27,08:47:00,C8023,S04,Store,In Store
O22292,2025-02-17,14:08:00,C19226,S02,Online,Swiggy
O22293,2025-02-19,11:24:00,C12329,S05,Online,Swiggy
O22294,2025-01-31,11:47:00,C17354,S05,Store,In Store
O22295,2025-01-25,13:50:00,C16972,S04,Store,In Store
O22296,2025-01-09,08:38:00,C17072,S01,Online,Zomato
O22297,2025-02-02,17:04:00,C6583,S03,Online,Swiggy
O22298,2025-01-18,11:48:00,C4149,S06,Store,In Store
O22299,2025-02-23,08:35:00,C4598,S04,Store,In Store
O22300,2025-03-26,14:16:00,C17992,S03,Store,In Store
O22301,2025-02-07,17:39:00,C5383,S07,Store,In Store
O22302,2025-03-18,07:52:00,C8552,S03,Store,In Store
O22303,2025-01-30,08:25:00,C2571,S05,Store,In Store
O22304,2025-01-27,12:10:00,C9671,S05,Store,In Store
O22305,2025-01-14,13:08:00,C13203,S03,Online,Starbucks App
O22306,2025-01-06,21:20:00,C17999,S04,Online,Zomato
O22307,2025-03-10,14:09:00,C43,S04,Store,In Store
O22308,2025-03-03,12:05:00,C1256,S03,Online,Swiggy
O22309,2025-03-24,19:38:00,C4418,S08,Store,In Store
O22310,2025-03-15,12:25:00,C19180,S03,Online,Starbucks App
O22311,2025-02-09,18:32:00,C6550,S06,Store,In Store
O22312,2025-03-21,11:49:00,C1509,S02,Store,In Store
O22313,2025-02-08,07:42:00,C10071,S02,Store,In Store
O22314,2025-01-26,08:55:00,C1395,S08,Online,Starbucks App
